,温氏股份,益生股份,仙坛股份,圣农发展,民和股份,正邦科技,天邦股份,牧原股份,上证指数,华英农业,yhat
2019-08-05 14:44:10,42.91,25.68,17.54,28.49,35.73,20.6,15.24,78.15,14.141890499999999,5.93,6.467984270790087
2019-08-05 14:44:12,42.91,25.68,17.54,28.49,35.73,20.6,15.24,78.15,14.141890499999999,5.93,6.467984270790087
2019-08-05 14:44:13,42.91,25.68,17.54,28.49,35.73,20.59,15.24,78.15,14.139052999999999,5.93,6.466319898011751
2019-08-05 14:44:14,42.91,25.68,17.54,28.49,35.73,20.59,15.24,78.14,14.139052999999999,5.93,6.466839498463868
2019-08-05 14:44:15,42.91,25.68,17.54,28.49,35.73,20.59,15.24,78.14,14.141315500000001,5.93,6.467815029940256
2019-08-05 14:44:16,42.92,25.67,17.54,28.49,35.73,20.58,15.23,78.12,14.141315500000001,5.92,6.468755011691957
2019-08-05 14:44:17,42.92,25.67,17.54,28.49,35.73,20.58,15.23,78.12,14.141315500000001,5.92,6.468755011691957
2019-08-05 14:44:18,42.92,25.67,17.54,28.48,35.72,20.58,15.23,78.12,14.141315500000001,5.93,6.4682861864320405
2019-08-05 14:44:20,42.91,25.67,17.53,28.48,35.72,20.58,15.23,78.12,14.1427035,5.93,6.467680396964157
2019-08-05 14:44:21,42.91,25.67,17.53,28.48,35.72,20.58,15.23,78.12,14.1427035,5.93,6.467680396964157
2019-08-05 14:44:22,42.91,25.67,17.53,28.49,35.73,20.58,15.24,78.1,14.1427035,5.92,6.469422509183037
2019-08-05 14:44:23,42.92,25.67,17.53,28.49,35.73,20.58,15.24,78.1,14.1427035,5.92,6.470136851564519
2019-08-05 14:44:24,42.92,25.67,17.53,28.49,35.73,20.58,15.24,78.1,14.1427035,5.92,6.470136851564519
2019-08-05 14:44:25,42.91,25.67,17.53,28.49,35.72,20.58,15.24,78.1,14.141275499999999,5.93,6.46857214224408
2019-08-05 14:44:26,42.91,25.67,17.53,28.49,35.72,20.58,15.24,78.1,14.141275499999999,5.93,6.46857214224408
2019-08-05 14:44:28,42.91,25.67,17.53,28.49,35.72,20.58,15.24,78.1,14.141275499999999,5.93,6.46857214224408
2019-08-05 14:44:29,42.91,25.67,17.54,28.5,35.73,20.58,15.23,78.12,14.141275499999999,5.93,6.468257597328332
2019-08-05 14:44:30,42.91,25.67,17.54,28.5,35.73,20.58,15.23,78.12,14.138103000000001,5.93,6.466889697390723
2019-08-05 14:44:31,42.91,25.67,17.54,28.5,35.73,20.58,15.23,78.12,14.138103000000001,5.93,6.466889697390723
2019-08-05 14:44:32,42.91,25.66,17.53,28.5,35.73,20.57,15.23,78.12,14.138103000000001,5.93,6.465820305128144
2019-08-05 14:44:33,42.91,25.66,17.53,28.5,35.73,20.57,15.23,78.12,14.138103000000001,5.93,6.465820305128144
2019-08-05 14:44:34,42.9,25.67,17.53,28.51,35.73,20.56,15.23,78.12,14.138103000000001,5.92,6.465037780858426
2019-08-05 14:44:36,42.9,25.67,17.53,28.51,35.73,20.56,15.23,78.12,14.140574999999998,5.92,6.466103643315719
2019-08-05 14:44:37,42.9,25.67,17.52,28.5,35.73,20.56,15.24,78.12,14.140574999999998,5.92,6.465613637603967
2019-08-05 14:44:38,42.9,25.67,17.52,28.5,35.73,20.56,15.24,78.12,14.140574999999998,5.92,6.465613637603967
2019-08-05 14:44:42,42.91,25.67,17.52,28.51,35.73,20.55,15.24,78.12,14.138641,5.93,6.465287348019654
2019-08-05 14:44:43,42.9,25.66,17.52,28.51,35.73,20.55,15.24,78.12,14.138641,5.92,6.464434446334243
2019-08-05 14:44:44,42.9,25.66,17.52,28.51,35.73,20.55,15.24,78.12,14.138641,5.92,6.464434446334243
2019-08-05 14:44:45,42.9,25.66,17.52,28.51,35.73,20.55,15.24,78.12,14.138599999999999,5.92,6.464416768194781
2019-08-05 14:44:46,42.9,25.66,17.53,28.5,35.72,20.55,15.24,78.14,14.138599999999999,5.92,6.463398658813926
2019-08-05 14:44:48,42.88,25.66,17.52,28.5,35.74,20.55,15.23,78.12,14.136568500000001,5.93,6.461878542419024
2019-08-05 14:44:52,42.88,25.65,17.54,28.5,35.72,20.55,15.24,78.12,14.136568500000001,5.92,6.4624846021829505
2019-08-05 14:44:53,42.88,25.65,17.54,28.5,35.72,20.55,15.24,78.12,14.136568500000001,5.92,6.4624846021829505
2019-08-05 14:44:54,42.88,25.65,17.54,28.5,35.72,20.55,15.24,78.12,14.136568500000001,5.92,6.4624846021829505
2019-08-05 14:44:55,42.88,25.66,17.52,28.5,35.72,20.54,15.24,78.1,14.136612500000002,5.92,6.462260584311029
2019-08-05 14:44:59,42.85,25.65,17.52,28.5,35.74,20.54,15.24,78.08,14.135096,5.92,6.460833623747343
2019-08-05 14:45:01,42.85,25.65,17.52,28.5,35.74,20.54,15.24,78.08,14.135096,5.92,6.460833623747343
2019-08-05 14:45:02,42.82,25.64,17.52,28.51,35.72,20.54,15.23,78.12,14.135096,5.93,6.456004423865492
2019-08-05 14:45:06,42.81,25.65,17.53,28.5,35.72,20.53,15.23,78.05,14.135272,5.93,6.458956556224962
2019-08-05 14:45:07,42.81,25.65,17.52,28.51,35.72,20.53,15.24,78.05,14.135272,5.92,6.458934900479578
2019-08-05 14:45:08,42.81,25.65,17.52,28.51,35.72,20.53,15.24,78.05,14.135272,5.92,6.458934900479578
2019-08-05 14:45:10,42.81,25.65,17.52,28.51,35.72,20.53,15.24,78.05,14.1379,5.91,6.460068026101654
2019-08-05 14:45:11,42.82,25.65,17.52,28.54,35.72,20.52,15.23,78.04,14.1379,5.91,6.4613294916547215
2019-08-05 14:45:12,42.82,25.65,17.52,28.54,35.72,20.52,15.23,78.04,14.1379,5.91,6.4613294916547215
2019-08-05 14:45:13,42.82,25.64,17.52,28.52,35.72,20.51,15.23,78.08,14.1379,5.93,6.458203264400604
2019-08-05 14:45:14,42.82,25.64,17.52,28.52,35.72,20.51,15.23,78.08,14.1379,5.93,6.458203264400604
2019-08-05 14:45:15,42.82,25.64,17.52,28.52,35.72,20.51,15.23,78.08,14.134802500000001,5.93,6.456867702522986
2019-08-05 14:45:16,42.78,25.64,17.51,28.52,35.74,20.52,15.23,78.11,14.134802500000001,5.92,6.452871831586238
2019-08-05 14:45:17,42.78,25.64,17.51,28.52,35.74,20.52,15.23,78.11,14.134802500000001,5.92,6.452871831586238
2019-08-05 14:45:19,42.78,25.64,17.51,28.52,35.74,20.54,15.22,78.11,14.134802500000001,5.92,6.453519577882215
2019-08-05 14:45:20,42.78,25.64,17.51,28.52,35.74,20.54,15.22,78.04,14.134802500000001,5.92,6.457156781047029
2019-08-05 14:45:21,42.78,25.64,17.51,28.52,35.74,20.54,15.22,78.04,14.1363905,5.92,6.457841485570567
2019-08-05 14:45:22,42.78,25.64,17.51,28.54,35.74,20.51,15.22,78.04,14.1363905,5.92,6.4569870870108765
2019-08-05 14:45:23,42.75,25.64,17.52,28.54,35.74,20.51,15.22,78.05,14.1363905,5.92,6.454814376197616
2019-08-05 14:45:24,42.75,25.64,17.52,28.54,35.74,20.51,15.22,78.05,14.134236000000001,5.92,6.453885411527615
2019-08-05 14:45:25,42.77,25.64,17.51,28.52,35.74,20.51,15.22,78.05,14.134236000000001,5.92,6.454355829540912
2019-08-05 14:45:27,42.76,25.61,17.52,28.52,35.73,20.51,15.22,78.08,14.134236000000001,5.92,6.4519222743978535
2019-08-05 14:45:31,42.76,25.63,17.52,28.52,35.74,20.51,15.23,78.08,14.1340265,5.92,6.452577798356268
2019-08-05 14:45:32,42.75,25.63,17.52,28.52,35.74,20.51,15.23,78.05,14.1340265,5.92,6.4534222573311375
2019-08-05 14:45:33,42.75,25.63,17.52,28.52,35.74,20.51,15.23,78.05,14.1340265,5.92,6.4534222573311375
2019-08-05 14:45:34,42.75,25.62,17.53,28.52,35.74,20.53,15.22,78.05,14.1340265,5.92,6.45442136110648
2019-08-05 14:45:35,42.75,25.62,17.53,28.52,35.74,20.53,15.22,78.05,14.1340265,5.92,6.45442136110648
2019-08-05 14:45:36,42.75,25.62,17.53,28.52,35.74,20.51,15.22,78.05,14.1339285,5.92,6.45349727369072
2019-08-05 14:45:37,42.75,25.61,17.51,28.52,35.74,20.51,15.22,78.04,14.1339285,5.92,6.452898481272314
2019-08-05 14:45:39,42.75,25.61,17.51,28.52,35.74,20.51,15.22,78.04,14.1339285,5.92,6.452898481272314
2019-08-05 14:45:40,42.75,25.62,17.52,28.51,35.73,20.52,15.22,78.04,14.1339285,5.92,6.453499048274976
2019-08-05 14:45:41,42.75,25.62,17.52,28.51,35.73,20.52,15.22,78.04,14.135530000000001,5.92,6.4541895736493125
2019-08-05 14:45:42,42.75,25.62,17.52,28.51,35.73,20.52,15.22,78.04,14.135530000000001,5.92,6.4541895736493125
2019-08-05 14:45:43,42.75,25.62,17.52,28.51,35.74,20.52,15.2,78.04,14.135530000000001,5.92,6.453956051816588
2019-08-05 14:45:44,42.68,25.62,17.52,28.51,35.74,20.52,15.2,78.04,14.135530000000001,5.92,6.4489556551462215
2019-08-05 14:45:45,42.68,25.62,17.52,28.51,35.73,20.51,15.21,78.04,14.1341435,5.91,6.447916351813168
2019-08-05 14:45:47,42.68,25.63,17.52,28.53,35.73,20.51,15.21,78.03,14.1341435,5.91,6.449042861535585
2019-08-05 14:45:48,42.75,25.63,17.52,28.53,35.73,20.51,15.21,78.03,14.1341435,5.91,6.4540432582059495
2019-08-05 14:45:49,42.75,25.63,17.52,28.52,35.73,20.51,15.2,78.03,14.1341435,5.92,6.453574997168037
2019-08-05 14:45:50,42.73,25.63,17.51,28.52,35.73,20.51,15.2,78.02,14.1353695,5.92,6.452704615561208
2019-08-05 14:45:54,42.71,25.63,17.51,28.53,35.73,20.52,15.2,78.03,14.1353695,5.92,6.451431421504667
2019-08-05 14:45:55,42.71,25.62,17.51,28.53,35.73,20.52,15.2,78.0,14.1350765,5.92,6.452725329536056
2019-08-05 14:45:56,42.71,25.62,17.51,28.53,35.73,20.52,15.2,78.0,14.1350765,5.92,6.452725329536056
2019-08-05 14:45:58,42.71,25.62,17.51,28.53,35.73,20.52,15.2,78.0,14.1350765,5.92,6.452725329536056
2019-08-05 14:45:59,42.7,25.62,17.5,28.53,35.73,20.52,15.2,78.0,14.1350765,5.92,6.45152107037128
2019-08-05 14:46:00,42.7,25.62,17.5,28.53,35.73,20.52,15.2,78.0,14.1350765,5.92,6.45152107037128
2019-08-05 14:46:01,42.7,25.62,17.5,28.54,35.73,20.54,15.2,77.98,14.132121999999999,5.92,6.4524023746328325
2019-08-05 14:46:02,42.7,25.62,17.51,28.54,35.73,20.54,15.2,77.98,14.132121999999999,5.92,6.452892291416129
2019-08-05 14:46:03,42.7,25.62,17.51,28.54,35.73,20.54,15.2,77.98,14.132121999999999,5.92,6.452892291416129
2019-08-05 14:46:04,42.7,25.62,17.51,28.55,35.73,20.55,15.19,77.84,14.132229,5.92,6.4606538384818215
2019-08-05 14:46:08,42.7,25.62,17.51,28.55,35.73,20.55,15.19,77.84,14.132229,5.92,6.4606538384818215
2019-08-05 14:46:10,42.7,25.62,17.51,28.55,35.73,20.55,15.19,77.84,14.133111,5.92,6.461034134067312
2019-08-05 14:46:11,42.7,25.61,17.51,28.54,35.73,20.55,15.2,77.9,14.133111,5.92,6.457777883122228
2019-08-05 14:46:12,42.7,25.61,17.51,28.54,35.73,20.56,15.21,77.9,14.133111,5.92,6.458452885352308
2019-08-05 14:46:14,42.67,25.61,17.51,28.54,35.73,20.56,15.21,77.9,14.133111,5.92,6.456309858207867
2019-08-05 14:46:15,42.67,25.61,17.51,28.54,35.73,20.56,15.21,77.9,14.133111,5.92,6.456309858207867
2019-08-05 14:46:16,42.67,25.61,17.51,28.54,35.73,20.56,15.2,77.9,14.1325565,5.92,6.455836686096273
2019-08-05 14:46:17,42.7,25.61,17.51,28.54,35.73,20.56,15.2,77.9,14.1325565,5.92,6.457979713240714
2019-08-05 14:46:18,42.7,25.61,17.51,28.54,35.73,20.56,15.2,77.9,14.1325565,5.92,6.457979713240714
2019-08-05 14:46:19,42.7,25.61,17.51,28.52,35.72,20.56,15.2,77.85,14.1325565,5.92,6.459874715258195
2019-08-05 14:46:20,42.7,25.61,17.51,28.52,35.72,20.56,15.2,77.85,14.135111,5.92,6.46097614958148
2019-08-05 14:46:22,42.7,25.61,17.51,28.52,35.74,20.56,15.21,77.85,14.135111,5.92,6.461679536189676
2019-08-05 14:46:23,42.7,25.61,17.51,28.55,35.74,20.56,15.21,77.9,14.135111,5.92,6.459784058878647
2019-08-05 14:46:24,42.7,25.61,17.51,28.55,35.74,20.56,15.21,77.9,14.135111,5.92,6.459784058878647
2019-08-05 14:46:25,42.71,25.61,17.51,28.51,35.74,20.56,15.21,77.83,14.135111,5.92,6.463198904492206
2019-08-05 14:46:26,42.71,25.61,17.51,28.51,35.74,20.56,15.21,77.83,14.135651000000001,5.92,6.4634317385241395
2019-08-05 14:46:27,42.71,25.61,17.51,28.51,35.74,20.56,15.21,77.83,14.135651000000001,5.92,6.4634317385241395
2019-08-05 14:46:28,42.71,25.61,17.51,28.52,35.74,20.56,15.21,77.85,14.135651000000001,5.92,6.462626712603091
2019-08-05 14:46:29,42.71,25.61,17.51,28.52,35.74,20.56,15.21,77.85,14.135651000000001,5.92,6.462626712603091
2019-08-05 14:46:31,42.71,25.61,17.51,28.52,35.73,20.57,15.21,77.85,14.134996000000001,5.91,6.462550559444457
2019-08-05 14:46:32,42.71,25.61,17.51,28.52,35.73,20.57,15.21,77.9,14.134996000000001,5.91,6.459952557183875
2019-08-05 14:46:33,42.71,25.61,17.51,28.52,35.73,20.57,15.21,77.9,14.134996000000001,5.91,6.459952557183875
2019-08-05 14:46:34,42.71,25.61,17.51,28.52,35.73,20.56,15.22,77.9,14.134996000000001,5.92,6.45974572706325
2019-08-05 14:46:35,42.7,25.62,17.5,28.52,35.73,20.56,15.22,77.87,14.136326500000001,5.92,6.4608125057429895
2019-08-05 14:46:36,42.7,25.62,17.5,28.52,35.73,20.56,15.22,77.87,14.136326500000001,5.92,6.4608125057429895
2019-08-05 14:46:37,42.7,25.61,17.48,28.52,35.73,20.56,15.22,77.85,14.136326500000001,5.92,6.460733313776698
2019-08-05 14:46:38,42.7,25.61,17.48,28.52,35.73,20.56,15.22,77.85,14.136326500000001,5.92,6.460733313776698
2019-08-05 14:46:40,42.7,25.61,17.48,28.52,35.73,20.56,15.22,77.85,14.136326500000001,5.92,6.460733313776698
2019-08-05 14:46:41,42.71,25.61,17.5,28.55,35.73,20.55,15.22,77.87,14.1371775,5.92,6.462016826782101
2019-08-05 14:46:42,42.71,25.61,17.5,28.55,35.73,20.55,15.22,77.87,14.1371775,5.92,6.462016826782101
2019-08-05 14:46:43,42.71,25.61,17.48,28.55,35.72,20.56,15.22,77.87,14.1371775,5.92,6.461243259114125
2019-08-05 14:46:44,42.7,25.61,17.48,28.55,35.72,20.56,15.22,77.87,14.1371775,5.92,6.460528916732644
2019-08-05 14:46:45,42.7,25.61,17.48,28.55,35.72,20.55,15.22,77.87,14.1352935,5.92,6.459275668490324
2019-08-05 14:46:46,42.7,25.61,17.48,28.54,35.74,20.55,15.22,77.9,14.1352935,5.93,6.457951992704258
2019-08-05 14:46:48,42.7,25.61,17.48,28.54,35.74,20.55,15.22,77.9,14.1352935,5.93,6.457951992704258
2019-08-05 14:46:49,42.7,25.61,17.48,28.54,35.72,20.55,15.22,77.9,14.1352935,5.93,6.457482692150791
2019-08-05 14:46:50,42.71,25.62,17.5,28.55,35.72,20.56,15.22,77.95,14.1352935,5.93,6.45739251630075
2019-08-05 14:46:51,42.7,25.63,17.47,28.55,35.73,20.56,15.22,77.9,14.1356365,5.92,6.458327528138316
2019-08-05 14:46:55,42.7,25.63,17.5,28.55,35.73,20.56,15.22,77.88,14.134957,5.92,6.460543496568924
2019-08-05 14:46:56,42.7,25.63,17.5,28.55,35.73,20.56,15.22,77.88,14.134957,5.92,6.460543496568924
2019-08-05 14:46:57,42.7,25.63,17.5,28.55,35.74,20.55,15.21,77.88,14.134957,5.92,6.460103144615578
2019-08-05 14:46:58,42.75,25.63,17.48,28.55,35.74,20.55,15.21,77.9,14.134957,5.92,6.461655822052153
2019-08-05 14:47:00,42.75,25.63,17.48,28.55,35.74,20.55,15.21,77.9,14.134957,5.92,6.461655822052153
2019-08-05 14:47:01,42.75,25.63,17.48,28.55,35.73,20.55,15.21,77.9,14.132719999999999,5.92,6.46045663523943
2019-08-05 14:47:02,42.74,25.64,17.49,28.55,35.73,20.55,15.21,77.95,14.132719999999999,5.92,6.457772766684593
2019-08-05 14:47:03,42.74,25.64,17.49,28.55,35.73,20.55,15.21,77.95,14.132719999999999,5.92,6.457772766684593
2019-08-05 14:47:04,42.74,25.62,17.49,28.55,35.74,20.56,15.2,77.91,14.132719999999999,5.92,6.460015530282556
2019-08-05 14:47:05,42.76,25.62,17.49,28.55,35.74,20.56,15.2,77.91,14.1338265,5.92,6.461921309223914
2019-08-05 14:47:07,42.76,25.65,17.48,28.55,35.74,20.55,15.21,77.91,14.1338265,5.92,6.461640240231784
2019-08-05 14:47:08,42.71,25.65,17.48,28.55,35.74,20.55,15.21,77.91,14.1338265,5.92,6.458068528324381
2019-08-05 14:47:09,42.71,25.65,17.48,28.55,35.74,20.55,15.21,77.91,14.1338265,5.92,6.458068528324381
2019-08-05 14:47:10,42.71,25.65,17.48,28.56,35.74,20.56,15.21,77.9,14.1352115,5.92,6.459860396109528
2019-08-05 14:47:11,42.76,25.65,17.46,28.56,35.74,20.56,15.21,77.9,14.1352115,5.92,6.462452274450337
2019-08-05 14:47:12,42.76,25.65,17.46,28.56,35.74,20.56,15.21,77.9,14.1352115,5.92,6.462452274450337
2019-08-05 14:47:13,42.78,25.65,17.47,28.55,35.74,20.55,15.21,77.95,14.1352115,5.91,6.461097782577479
2019-08-05 14:47:15,42.78,25.65,17.47,28.55,35.74,20.55,15.21,77.95,14.1352115,5.91,6.461097782577479
2019-08-05 14:47:16,42.75,25.64,17.48,28.55,35.74,20.55,15.21,77.92,14.136076000000001,5.92,6.461237664306914
2019-08-05 14:47:17,42.75,25.64,17.48,28.55,35.74,20.55,15.21,77.92,14.136076000000001,5.92,6.461237664306914
2019-08-05 14:47:18,42.75,25.64,17.48,28.55,35.74,20.55,15.21,77.92,14.136076000000001,5.92,6.461237664306914
2019-08-05 14:47:19,42.75,25.65,17.47,28.55,35.74,20.55,15.21,77.91,14.136076000000001,5.92,6.461405907279662
2019-08-05 14:47:20,42.78,25.65,17.47,28.55,35.74,20.55,15.21,77.91,14.136076000000001,5.92,6.4635489344241055
2019-08-05 14:47:21,42.78,25.65,17.47,28.55,35.73,20.55,15.21,77.91,14.134630999999999,5.92,6.462691237524883
2019-08-05 14:47:22,42.78,25.64,17.47,28.56,35.73,20.56,15.23,77.95,14.134630999999999,5.92,6.46161753968048
2019-08-05 14:47:24,42.78,25.64,17.47,28.56,35.73,20.56,15.23,77.95,14.134630999999999,5.92,6.46161753968048
2019-08-05 14:47:25,42.78,25.64,17.47,28.56,35.74,20.56,15.23,77.95,14.134630999999999,5.92,6.461852189957213
2019-08-05 14:47:26,42.77,25.64,17.48,28.56,35.74,20.55,15.22,77.95,14.133128999999998,5.92,6.460305138580868
2019-08-05 14:47:27,42.77,25.64,17.48,28.56,35.74,20.55,15.22,77.95,14.133128999999998,5.92,6.460305138580868
2019-08-05 14:47:28,42.77,25.64,17.48,28.56,35.74,20.54,15.21,77.95,14.133128999999998,5.92,6.459630136350787
2019-08-05 14:47:32,42.77,25.64,17.49,28.56,35.74,20.55,15.21,77.93,14.132525000000001,5.92,6.461339741037211
2019-08-05 14:47:33,42.77,25.64,17.49,28.56,35.74,20.55,15.22,77.93,14.132525000000001,5.92,6.461573827091939
2019-08-05 14:47:35,42.78,25.64,17.48,28.57,35.74,20.55,15.22,77.97,14.135415,5.92,6.461200119109819
2019-08-05 14:47:36,42.78,25.64,17.48,28.57,35.74,20.55,15.22,77.97,14.135415,5.92,6.461200119109819
2019-08-05 14:47:37,42.78,25.64,17.48,28.58,35.74,20.54,15.23,77.97,14.135415,5.92,6.461227463972378
2019-08-05 14:47:38,42.78,25.64,17.49,28.58,35.74,20.54,15.23,77.95,14.135415,5.92,6.462756581659907
2019-08-05 14:47:39,42.78,25.64,17.49,28.58,35.74,20.54,15.23,77.95,14.135415,5.92,6.462756581659907
2019-08-05 14:47:40,42.78,25.65,17.49,28.57,35.74,20.55,15.23,77.95,14.135415,5.93,6.463101882156007
2019-08-05 14:47:41,42.78,25.65,17.48,28.57,35.74,20.55,15.23,77.95,14.133483000000002,5.93,6.461778936947349
2019-08-05 14:47:43,42.78,25.65,17.48,28.58,35.74,20.54,15.24,77.95,14.133483000000002,5.93,6.461806281809908
2019-08-05 14:47:44,42.77,25.64,17.48,28.58,35.74,20.54,15.24,77.97,14.133483000000002,5.93,6.459914179220267
2019-08-05 14:47:45,42.77,25.64,17.48,28.58,35.74,20.54,15.24,77.97,14.133483000000002,5.93,6.459914179220267
2019-08-05 14:47:46,42.77,25.64,17.48,28.58,35.74,20.55,15.24,77.97,14.134523,5.92,6.460803516494156
2019-08-05 14:47:47,42.77,25.65,17.48,28.58,35.74,20.55,15.24,77.97,14.134523,5.92,6.460942075798085
2019-08-05 14:47:48,42.77,25.65,17.48,28.58,35.74,20.55,15.24,77.97,14.134523,5.92,6.460942075798085
2019-08-05 14:47:49,42.77,25.65,17.48,28.58,35.74,20.55,15.23,77.95,14.134523,5.92,6.461747190647589
2019-08-05 14:47:51,42.77,25.65,17.48,28.58,35.74,20.55,15.23,77.95,14.134523,5.92,6.461747190647589
2019-08-05 14:47:52,42.77,25.65,17.48,28.58,35.74,20.55,15.23,77.95,14.131231499999998,5.92,6.4603279809881275
2019-08-05 14:47:53,42.77,25.65,17.48,28.58,35.74,20.55,15.24,77.97,14.131231499999998,5.92,6.459522866138624
2019-08-05 14:47:54,42.77,25.65,17.48,28.58,35.74,20.55,15.24,77.97,14.131231499999998,5.92,6.459522866138624
2019-08-05 14:47:55,42.77,25.65,17.48,28.59,35.74,20.54,15.24,77.97,14.131231499999998,5.92,6.459316124946456
2019-08-05 14:47:56,42.76,25.65,17.47,28.59,35.74,20.54,15.24,77.97,14.130508500000001,5.92,6.4578001268833685
2019-08-05 14:47:57,42.76,25.65,17.47,28.59,35.74,20.55,15.24,77.97,14.130508500000001,5.92,6.45824104305872
2019-08-05 14:47:59,42.76,25.65,17.47,28.59,35.74,20.55,15.24,77.97,14.130508500000001,5.92,6.45824104305872
2019-08-05 14:48:00,42.76,25.65,17.47,28.59,35.74,20.55,15.24,77.97,14.130508500000001,5.92,6.45824104305872
2019-08-05 14:48:01,42.76,25.65,17.47,28.6,35.75,20.55,15.24,77.97,14.129171,5.92,6.4581331729154705
2019-08-05 14:48:02,42.76,25.66,17.47,28.6,35.75,20.55,15.24,77.97,14.129171,5.92,6.4582717322194
2019-08-05 14:48:04,42.76,25.66,17.47,28.59,35.74,20.55,15.24,77.98,14.128715999999999,5.92,6.457087122276755
2019-08-05 14:48:08,42.77,25.66,17.47,28.59,35.74,20.55,15.24,77.97,14.128715999999999,5.92,6.458321065110352
2019-08-05 14:48:09,42.77,25.66,17.47,28.59,35.74,20.55,15.24,77.97,14.128715999999999,5.92,6.458321065110352
2019-08-05 14:48:10,42.77,25.66,17.47,28.59,35.74,20.55,15.24,77.97,14.127198499999999,5.92,6.457666758363207
2019-08-05 14:48:11,42.75,25.66,17.47,28.59,35.74,20.55,15.24,77.97,14.127198499999999,5.92,6.456238073600245
2019-08-05 14:48:12,42.75,25.66,17.47,28.59,35.74,20.55,15.24,77.97,14.127198499999999,5.92,6.456238073600245
2019-08-05 14:48:13,42.75,25.66,17.47,28.58,35.73,20.55,15.25,77.99,14.127198499999999,5.92,6.454964133490824
2019-08-05 14:48:15,42.75,25.66,17.47,28.58,35.73,20.55,15.25,77.99,14.127198499999999,5.92,6.454964133490824
2019-08-05 14:48:16,42.75,25.66,17.47,28.58,35.73,20.54,15.25,77.99,14.127198499999999,5.92,6.4545232173154705
2019-08-05 14:48:17,42.75,25.66,17.47,28.58,35.73,20.54,15.25,77.99,14.129223999999999,5.92,6.455396560522287
2019-08-05 14:48:18,42.75,25.66,17.47,28.58,35.73,20.54,15.25,77.99,14.129223999999999,5.92,6.455396560522287
2019-08-05 14:48:19,42.75,25.65,17.46,28.58,35.74,20.55,15.25,77.99,14.129223999999999,5.92,6.455443650887146
2019-08-05 14:48:20,42.75,25.65,17.46,28.58,35.74,20.55,15.25,77.99,14.129223999999999,5.92,6.455443650887146
2019-08-05 14:48:22,42.75,25.65,17.46,28.58,35.74,20.55,15.25,77.99,14.1298565,5.92,6.455716368526403
2019-08-05 14:48:23,42.74,25.65,17.47,28.57,35.73,20.54,15.24,77.98,14.1298565,5.92,6.454867715890337
2019-08-05 14:48:24,42.74,25.65,17.47,28.57,35.73,20.54,15.24,77.98,14.1298565,5.92,6.454867715890337
2019-08-05 14:48:25,42.74,25.68,17.46,28.56,35.73,20.55,15.24,78.02,14.1285065,5.92,6.452339731322699
2019-08-05 14:48:26,42.73,25.68,17.46,28.56,35.73,20.55,15.24,78.02,14.1285065,5.92,6.451625388941217
2019-08-05 14:48:27,42.73,25.68,17.46,28.56,35.73,20.55,15.24,78.02,14.1285065,5.92,6.451625388941217
2019-08-05 14:48:29,42.73,25.66,17.46,28.56,35.73,20.54,15.24,78.0,14.1285065,5.92,6.4519465550622375
2019-08-05 14:48:30,42.73,25.66,17.46,28.56,35.73,20.54,15.24,78.0,14.127863999999999,5.92,6.45166952568165
2019-08-05 14:48:31,42.73,25.66,17.46,28.56,35.74,20.55,15.24,78.04,14.127863999999999,5.92,6.45026669032527
2019-08-05 14:48:32,42.73,25.66,17.46,28.56,35.74,20.55,15.24,78.04,14.127863999999999,5.92,6.45026669032527
2019-08-05 14:48:33,42.73,25.66,17.46,28.57,35.74,20.55,15.24,78.04,14.127863999999999,5.92,6.450500865308454
2019-08-05 14:48:34,42.74,25.66,17.46,28.57,35.73,20.55,15.24,78.0,14.127863999999999,5.92,6.453058959221668
2019-08-05 14:48:35,42.74,25.66,17.46,28.57,35.73,20.55,15.24,78.0,14.127043,5.92,6.452704965258304
2019-08-05 14:48:37,42.74,25.66,17.46,28.56,35.73,20.54,15.25,78.0,14.127043,5.92,6.452263960154495
2019-08-05 14:48:38,42.72,25.66,17.46,28.56,35.73,20.54,15.25,78.04,14.127043,5.92,6.4487568735830685
2019-08-05 14:48:39,42.72,25.66,17.46,28.56,35.73,20.54,15.25,78.04,14.127043,5.92,6.4487568735830685
2019-08-05 14:48:40,42.74,25.66,17.46,28.57,35.72,20.55,15.25,78.0,14.127043,5.91,6.452704401036298
2019-08-05 14:48:41,42.74,25.66,17.46,28.57,35.72,20.55,15.25,78.0,14.1255845,5.91,6.452075533563011
2019-08-05 14:48:42,42.74,25.66,17.46,28.57,35.72,20.55,15.25,78.0,14.1255845,5.91,6.452075533563011
2019-08-05 14:48:43,42.73,25.66,17.46,28.57,35.72,20.55,15.24,78.0,14.1255845,5.92,6.451127105126801
2019-08-05 14:48:45,42.73,25.66,17.46,28.57,35.72,20.55,15.24,78.0,14.1255845,5.92,6.451127105126801
2019-08-05 14:48:46,42.73,25.66,17.46,28.57,35.72,20.54,15.22,78.0,14.1258985,5.92,6.450353405519818
2019-08-05 14:48:47,42.73,25.67,17.45,28.57,35.72,20.54,15.22,78.04,14.1258985,5.92,6.447923646231986
2019-08-05 14:48:48,42.73,25.67,17.45,28.57,35.72,20.54,15.22,78.04,14.1258985,5.92,6.447923646231986
2019-08-05 14:48:49,42.73,25.67,17.45,28.56,35.71,20.54,15.21,78.03,14.1258985,5.92,6.447740335369456
